,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,hotel_en_nm,room_index,room_nm,room_price,room_price_weekend,room_area,standard_date
47,1450,경기도,성남시,관광호텔,밀리토피아호텔,국군복지단,영업중,4성급,2019.11.11.,지하3/지상13,38076,19172.44,149,경기도 성남시 수정구 위례대로 83 (창곡동),"라운지, 비즈니스센터, 일반음식점, 스카이라운지",경기도 성남시 수정구 위례대로 83 (창곡동),경기도 성남시 수정구 창곡동 566,37.4677866,127.1431159,경기도,성남시 수정구,창곡동,566,566,0,4113110800,4113110800-0-05660000,,,,,,,
48,1451,경기도,성남시,관광호텔,호텔야자 관광호텔,이원배 외 2,영업중,1성급,2018.5.21.,지상9~지상10,1049,1191.88,35,경기도 성남시 수정구 위례광장로 9-10 (창곡동),"휴게음식점, 세탁 및 린넨실",경기도 성남시 수정구 위례광장로 9-10 (창곡동),경기도 성남시 수정구 창곡동 561-2 아롬타워,37.4649137,127.1406277,경기도,성남시 수정구,창곡동,561-2,561,2,4113110800,4113110800-0-05610002,,,,,,,
49,1452,경기도,성남시 ,호스텔,호텔 루비 호스텔,신연실,영업중,-,-,지상4,1158,885.596,24,경기도 성남시 분당구 성남대로 30(구미동),"휴게음식점, 린넨실",경기도 성남시 분당구 성남대로 30 (구미동),경기도 성남시 분당구 구미동 185-5,37.3383731,127.10941,경기도,성남시 분당구,구미동,185-5,185,5,4113511400,4113511400-0-01850005,,,,,,,
50,1453,경기도,성남시,관광호텔,서머셋센트럴분당,탄라이셍 등2,영업중,3성급,2019.6.5.,지하6/지상9,2045.9,20561.08,206,경기도 성남시 분당구 황새울로311번길 36 (서현동),"레스토랑, 라운지카페, 휘트니스센터, 미팅룸, 비지니스센터",경기도 성남시 분당구 황새울로311번길 36 (서현동),경기도 성남시 분당구 서현동 261-1 서머셋센트럴 분당,37.3865396,127.1212274,경기도,성남시 분당구,서현동,261-1,261,1,4113510500,4113510500-0-02610001,,,,,,,
51,1454,경기도,성남시,관광호텔,카인드호텔,㈜카인드,영업중,3성급,2020.11.19.,지하4/지상8,770.2,5534.12,92,경기도 성남시 분당구 황새울로329번길 10 (서현동),"휴게음식점, 일반음식점,세탁실,세미나실",경기도 성남시 분당구 황새울로329번길 10 (서현동),경기도 성남시 분당구 서현동 261-3 카인드호텔,37.3863378,127.1214157,경기도,성남시 분당구,서현동,261-3,261,3,4113510500,4113510500-0-02610003,,,,,,,
52,1455,경기도,성남시,관광호텔,㈜신세계조선호텔 그래비티서울판교,㈜신세계조선호텔,영업중,평가중,-,지하7/지상18,2410.4,29701.38,306,경기도 성남시 분당구 판교역로146번길 2 (백현동),"레스토랑, 수영장, 체력단련장, 세탁실, 비즈니스코너, 연회장",경기도 성남시 분당구 판교역로146번길 2 (백현동),경기도 성남시 분당구 백현동 538 그래비티 타워,37.3933238,127.1101093,경기도,성남시 분당구,백현동,538,538,0,4113511000,4113511000-0-05380000,,,,,,,
53,1456,경기도,수원시,관광호텔,(주)코리아관광호텔,노상원,영업중,기간만료,-,지하1층~지상8층,906.5,5211.28,84,경기도 수원시 팔달구 권광로175번길 62 (인계동),레스토랑,경기도 수원시 팔달구 권광로175번길 62 (인계동),경기도 수원시 팔달구 인계동 1030-7 호텔코리아,37.264328,127.0290128,경기도,수원시 팔달구,인계동,1030-7,1030,7,4111514100,4111514100-0-10300007,,,,,,,
54,1457,경기도,수원시,관광호텔,MS HOTEL,최병식,영업중,2성급,2019.6.17.,지하1층~지상10층,951.6,4846.28,57,경기도 수원시 권선구 효원로220번길 22 (권선동),레스토랑,경기도 수원시 권선구 효원로220번길 22 (권선동),경기도 수원시 권선구 권선동 1010-5 프린스호텔,37.2621113,127.025221,경기도,수원시 권선구,권선동,1010-5,1010,5,4111313700,4111313700-0-10100005,,,,,,,
55,1458,경기도,수원시,관광호텔,랜드마크호텔,임명수,영업중,2성급,2019.9.27.,지하2층~지상15층,700.4,8502.05,104,경기도 수원시 영통구 봉영로 1591 (영통동),"레스토랑, 연회장, 비즈니스센터 등",경기도 수원시 영통구 봉영로 1591 (영통동),경기도 수원시 영통구 영통동 959-6 랜드마크호텔,37.2535376,127.0725483,경기도,수원시 영통구,영통동,959-6,959,6,4111710500,4111710500-0-09590006,,,,,,,
56,1459,경기도,수원시,관광호텔,이비스앰배서더수원,권병국,영업중,3성급,2018.3.8.,지하7층~지상13층,3364,39950.79,240,경기도 수원시 팔달구 권광로 132 (인계동),"레스토랑, 연회장, 코인세탁소, 환전영업소, 면세점",경기도 수원시 팔달구 권광로 132 (인계동),경기도 수원시 팔달구 인계동 1132-12 이비스앰배서더호텔,37.2592852,127.0313219,경기도,수원시 팔달구,인계동,1132-12,1132,12,4111514100,4111514100-0-11320012,,,,,,,
57,1460,경기도,수원시,관광호텔,실크로드호텔,박묘은,영업중,3성급,2019.5.10.,지하1층~지상9층,1238,3669.74,90,경기도 수원시 팔달구 인계로94번길 27-19 (인계동),레스토랑,경기도 수원시 팔달구 인계로94번길 27-19 (인계동),경기도 수원시 팔달구 인계동 1022-1,37.2668745,127.028542,경기도,수원시 팔달구,인계동,1022-1,1022,1,4111514100,4111514100-0-10220001,,,,,,,
58,1461,경기도,수원시,관광호텔,심포니관광호텔,허성남 외 1 명,영업중,기간만료,-,지하1층~지상10층,663.2,3952.87,64,경기도 수원시 영통구 반달로128번길 13 (영통동),레스토랑,경기도 수원시 영통구 반달로128번길 13 (영통동),경기도 수원시 영통구 영통동 996-5 호텔심포니,37.2546169,127.0754582,경기도,수원시 영통구,영통동,996-5,996,5,4111710500,4111710500-0-09960005,,,,,,,
59,1462,경기도,수원시,관광호텔,아모르관광호텔,허성남 외 1 명,영업중,기간만료,-,지하1층~지상10층,663,3951.01,64,경기도 수원시 영통구 반달로128번길 9 (영통동),레스토랑,경기도 수원시 영통구 반달로128번길 9 (영통동),경기도 수원시 영통구 영통동 996-6 호텔아모르,37.2544623,127.0753086,경기도,수원시 영통구,영통동,996-6,996,6,4111710500,4111710500-0-09960006,,,,,,,
60,1463,경기도,수원시,관광호텔,라마다프라자호텔수원,최정호,영업중,4성급,2018.9.16.,지하6층~지상18층,3925.3,35471.19,287,경기도 수원시 팔달구 중부대로 150 (인계동),"레스토랑, 연회장, 체력단련실 등",경기도 수원시 팔달구 중부대로 150 (인계동),경기도 수원시 팔달구 인계동 940 라마다프라자호텔,37.2777366,127.0324283,경기도,수원시 팔달구,인계동,940,940,0,4111514100,4111514100-0-09400000,,,,,,,
61,1464,경기도,수원시,관광호텔,호텔퀸,곽근숙 외 1 명,영업중,등급보류,2019.11.8.,지하1층~지상5층,636.32,2096.46,36,경기도 수원시 팔달구 중부대로10번길 9 (구천동),레스토랑,경기도 수원시 팔달구 중부대로10번길 9 (구천동),경기도 수원시 팔달구 구천동 24,37.2746361,127.0175239,경기도,수원시 팔달구,구천동,24,24,0,4111512600,4111512600-0-00240000,,,,,,,
62,1465,경기도,수원시,관광호텔,수원애경역사 주식회사(노보텔 앰배서더 수원),김진태,영업중,기간만료,-,지하3층~지상9층,8130,34581.31,287,"경기도 수원시 팔달구 덕영대로 902 (매산로1가, 노보텔앰배서더수원)","레스토랑, 연회장, 카페&바, 휘트니스센터 등","경기도 수원시 팔달구 덕영대로 902 (매산로1가, 노보텔앰배서더수원)",경기도 수원시 팔달구 매산로1가 18-7 노보텔앰배서더수원,37.268392,126.9991161,경기도,수원시 팔달구,매산로1가,18-7,18,7,4111513400,4111513400-0-00180007,,,,,,,
63,1466,경기도,수원시,관광호텔,타소스호텔,한태선 외 3 명,영업중,1성급,2019.6.17.,지하2층~지상7층,1139.2,2593.58,41,경기도 수원시 권선구 권선로669번길 26 (권선동),"레스토랑, 비즈니스센터, 헬스클럽",경기도 수원시 권선구 권선로669번길 26 (권선동),경기도 수원시 권선구 권선동 1011-17,37.2609746,127.0252587,경기도,수원시 권선구,권선동,1011-17,1011,17,4111313700,4111313700-0-10110017,,,,,,,
64,1467,경기도,수원시,관광호텔,자니비,안홍매,영업중,1성급,2019.5.3.,지하1층~지상5층,349.3,1099,31,경기도 수원시 권선구 장다리로 75 (권선동),"식당, 비즈니스센터",경기도 수원시 권선구 장다리로 75 (권선동),경기도 수원시 권선구 권선동 993-6,37.2572068,127.0203561,경기도,수원시 권선구,권선동,993-6,993,6,4111313700,4111313700-0-09930006,,,,,,,
65,1468,경기도,수원시,관광호텔,도노호텔,김호균,영업중,1성급,2019.7.6.,지하2층~지상4층,822,2852.91,41,경기도 수원시 팔달구 신풍로 68 (장안동),"레스토랑, 휴게실, 비즈니스룸",경기도 수원시 팔달구 신풍로 68 (장안동),경기도 수원시 팔달구 장안동 30-6,37.287033,127.0138685,경기도,수원시 팔달구,장안동,30-6,30,6,4111513100,4111513100-0-00300006,,,,,,,
66,1469,경기도,수원시,관광호텔,로얄프라임호텔,정부길 외 1 명,영업중,2성급,2019.12.20.,지하2층~지상9층,969.2,4692.16,64,경기도 수원시 권선구 금곡로197번길 17-10 (금곡동),"레스토랑, 휴게실, 회의실, 비즈니스센터",경기도 수원시 권선구 금곡로197번길 17-10 (금곡동),경기도 수원시 권선구 금곡동 1111-2,37.2745137,126.9513444,경기도,수원시 권선구,금곡동,1111-2,1111,2,4111313400,4111313400-0-11110002,,,,,,,
67,1470,경기도,수원시,관광호텔,선샤인호텔,김석곤,영업중,1성급,2018.3.22.,지하층~지상층,668.1,2196.44,47,경기도 수원시 팔달구 인계로94번길 39-14 (인계동),"일반음식점, 유흥주점",경기도 수원시 팔달구 인계로94번길 39-14 (인계동),경기도 수원시 팔달구 인계동 1024-13,37.2660566,127.0279033,경기도,수원시 팔달구,인계동,1024-13,1024,13,4111514100,4111514100-0-10240013,,,,,,,
68,1471,경기도,수원시,관광호텔,알렉스72호텔,우승현,영업중,기간만료,-,지하3층~지상9층,1193.9,6900.23,72,경기도 수원시 팔달구 효원로235번길 35 (인계동),일반음식점,경기도 수원시 팔달구 효원로235번길 35 (인계동),경기도 수원시 팔달구 인계동 1026-4,37.2646288,127.0279017,경기도,수원시 팔달구,인계동,1026-4,1026,4,4111514100,4111514100-0-10260004,,,,,,,
69,1472,경기도,수원시,관광호텔,홀리데이인익스프레스 수원인계,윤용춘,영업중,3성급,2018.5.30.,지하4층~지상14층,10708.74,249,242,경기도 수원시 팔달구 인계로 116 (인계동),"일반음식점, 휘트니스실, 코인세탁실, 회의실",경기도 수원시 팔달구 인계로 116 (인계동),경기도 수원시 팔달구 인계동 1035-3,37.2673899,127.0301261,경기도,수원시 팔달구,인계동,1035-3,1035,3,4111514100,4111514100-0-10350003,,,,,,,
70,1473,경기도,수원시,관광호텔,호텔 아르떼,문주옥,영업중,3성급,2018.11.22.,지하2층~지상9층,556,2978,54,경기도 수원시 팔달구 인계로108번길 37 (인계동),"휘트니스, 회의실",경기도 수원시 팔달구 인계로108번길 37 (인계동),경기도 수원시 팔달구 인계동 1033-18,37.2661363,127.029041,경기도,수원시 팔달구,인계동,1033-18,1033,18,4111514100,4111514100-0-10330018,,,,,,,
71,1474,경기도,수원시,관광호텔,호텔리츠,나세운,영업중,3성급,2018.11.27.,지하3층~지상7층,757,4999,45,경기도 수원시 팔달구 권광로134번길 46 (인계동),"휘트니스, 비즈니스룸, 커피숍, 일반음식점",경기도 수원시 팔달구 권광로134번길 46 (인계동),경기도 수원시 팔달구 인계동 1133-7,37.2587452,127.0336373,경기도,수원시 팔달구,인계동,1133-7,1133,7,4111514100,4111514100-0-11330007,,,,,,,
72,1475,경기도,수원시,관광호텔,해시 호텔,최수원,영업중,1성급,2019.2.25.,지하1층~지상14층,252,1982,45,경기도 수원시 팔달구 갓매산로 72-1 (고등동),"비즈니스실, 음식제공시설",경기도 수원시 팔달구 갓매산로 72-1 (고등동),경기도 수원시 팔달구 고등동 300-12,37.2700761,127.0030164,경기도,수원시 팔달구,고등동,300-12,300,12,4111513700,4111513700-0-03000012,,,,,,,
73,1476,경기도,수원시,관광호텔,코트야드 메리어트 수원,김영철,영업중,4성급,2020.11.27.,지하5층~지상21층,2478,24024,288,경기도 수원시 영통구 광교호수공원로 320 (하동),"뷔페, 체련장, 코인세탁실, BAR, EXL라운지 등",경기도 수원시 영통구 광교호수공원로 320 (하동),경기도 수원시 영통구 하동 1017-3,37.2847383,127.0574831,경기도,수원시 영통구,하동,1017-3,1017,3,4111710400,4111710400-0-10170003,,,,,,,
74,1477,경기도,수원시,가족호텔,아이비스테이,오진실,영업중,-,-,지하1층~지상9층,431,1886.83,67,경기도 수원시 팔달구 갓매산로76번길 9 (고등동),"카페테리아, 커뮤니티룸, 편의점",경기도 수원시 팔달구 갓매산로76번길 9 (고등동),경기도 수원시 팔달구 고등동 303-3,37.2704433,127.0023488,경기도,수원시 팔달구,고등동,303-3,303,3,4111513700,4111513700-0-03030003,,,,,,,
75,1478,경기도,수원시,가족호텔,마루호텔,이진숙,영업중,-,-,지상10층,150,999.97,32,경기도 수원시 팔달구 고화로9번길 33 (매산로2가),카페,경기도 수원시 팔달구 고화로9번길 33 (매산로2가),경기도 수원시 팔달구 매산로2가 7-3,37.2696266,127.0062829,경기도,수원시 팔달구,매산로2가,7-3,7,3,4111513500,4111513500-0-00070003,,,,,,,
76,1479,경기도,수원시,가족호텔,유성호텔,김성구 외 2 명,영업중,-,-,지상15층,316,2526.8,90,경기도 수원시 팔달구 갓매산로25번길 3 (매산로2가),휴게실,경기도 수원시 팔달구 갓매산로25번길 3 (매산로2가),경기도 수원시 팔달구 매산로2가 68-5,37.2667679,127.0058899,경기도,수원시 팔달구,매산로2가,68-5,68,5,4111513500,4111513500-0-00680005,,,,,,,
77,1480,경기도,수원시,가족호텔,상하이호텔,김유화 외 1 명,영업중,-,-,지하1층~지상10층,558,3348.7,71,경기도 수원시 팔달구 향교로3번길 52 (매산로1가),"식당, 회의실",경기도 수원시 팔달구 향교로3번길 52 (매산로1가),경기도 수원시 팔달구 매산로1가 21-3,37.2692002,127.0023473,경기도,수원시 팔달구,매산로1가,21-3,21,3,4111513400,4111513400-0-00210003,,,,,,,
78,1481,경기도,수원시,가족호텔,마루Ⅱ,김철봉,영업중,-,-,지상10층,165,998,30,경기도 수원시 팔달구 고화로9번길 34 (매산로2가),"식당, 회의실",경기도 수원시 팔달구 고화로9번길 34 (매산로2가),경기도 수원시 팔달구 매산로2가 10-6,37.2697869,127.0061919,경기도,수원시 팔달구,매산로2가,10-6,10,6,4111513500,4111513500-0-00100006,,,,,,,
79,1482,경기도,수원시,가족호텔,호텔 잇츠더블유,조정호,영업중,-,-,지상15층,199,1550,47,경기도 수원시 팔달구 고화로13번길 23 (매산로2가),"카페테리아, 비즈니스실",경기도 수원시 팔달구 고화로13번길 23 (매산로2가),경기도 수원시 팔달구 매산로2가 9-6 HOTEL It's W,37.2701292,127.0066065,경기도,수원시 팔달구,매산로2가,9-6,9,6,4111513500,4111513500-0-00090006,,,,,,,
80,1483,경기도,수원시,가족호텔,팰리스호텔,이성수,영업중,-,-,지상14층,205,1611,55,경기도 수원시 팔달구 갓매산로 72 (고등동),"음식점, 단란주점",경기도 수원시 팔달구 갓매산로 72 (고등동),경기도 수원시 팔달구 고등동 300-13,37.2700474,127.0031404,경기도,수원시 팔달구,고등동,75-14,75,14,4111513700,4111513700-0-00750014,,,,,,,
81,1484,경기도,수원시,가족호텔,제니스,이인수,영업중,-,-,지상10층,133,997,32,경기도 수원시 팔달구 매산로28번길 23 (매산로2가),휴게실,경기도 수원시 팔달구 매산로28번길 23 (매산로2가),경기도 수원시 팔달구 매산로2가 75-14,37.2667531,127.0050427,경기도,수원시 팔달구,매산로2가,75-14,75,14,4111513500,4111513500-0-00750014,,,,,,,
82,1485,경기도,수원시,호스텔,수원호스텔,수원시장,영업중,-,-,지하1층~지상6층,498,1872.85,31,경기도 수원시 팔달구 행궁로 11 (남창동),"일반음식점, 회의실, 공동샤워실 등",경기도 수원시 팔달구 행궁로 11 (남창동),경기도 수원시 팔달구 남창동 14,37.281025,127.015267,경기도,수원시 팔달구,남창동,68-1,68,1,4111512300,4111512300-0-00680001,,,,,,,
83,1486,경기도,수원시,호스텔,HOTEL EAST,차승도,영업중,-,-,지상8층,131.9,649.75,21,경기도 수원시 팔달구 고화로9번길 25 (매산로2가),"공동취사장, 비즈니스센터, 세탁실",경기도 수원시 팔달구 고화로9번길 25 (매산로2가),경기도 수원시 팔달구 매산로2가 7-7,37.2698165,127.0067273,경기도,수원시 팔달구,매산로2가,7-7,7,7,4111513500,4111513500-0-00070007,,,,,,,
84,1487,경기도,수원시,호스텔,비즈호텔,김시영 외 1 명,영업중,-,-,지상15층,401,3211.44,100,경기도 수원시 팔달구 고매로 5 (고등동),"일반음식점, 비즈니스카페",경기도 수원시 팔달구 고매로 5 (고등동),경기도 수원시 팔달구 고등동 115-4,37.2702313,127.0043611,경기도,수원시 팔달구,고등동,115-4,115,4,4111513700,4111513700-0-01150004,,,,,,,
85,1488,경기도,수원시,호스텔,옥상파티,양윤정,영업중,-,-,지상4층,566,1599.41,2,"경기도 수원시 장안구 팔달로271번길 8, 장안장여관 4층 (영화동)",미디어실(정보교류실),"경기도 수원시 장안구 팔달로271번길 8, 장안장여관 4층 (영화동)",경기도 수원시 장안구 영화동 281-6,37.2899593,127.0144355,경기도,수원시 장안구,영화동,281-6,281,6,4111113400,4111113400-0-02810006,,,,,,,
86,1489,경기도,수원시,호스텔,유성호텔2,김성구 외 1 명,영업중,-,-,지상10층,191,1122,38,경기도 수원시 팔달구 갓매산로 25 (매산로2가),정보교류실,경기도 수원시 팔달구 갓매산로 25 (매산로2가),경기도 수원시 팔달구 매산로2가 68-1 USUNG HOTEL,37.2668094,127.0060192,경기도,수원시 팔달구,매산로2가,68-1,68,1,4111513500,4111513500-0-00680001,,,,,,,
87,1490,경기도,수원시,호스텔,힐탑호텔,이성수,영업중,-,-,지상9층,125,897,32,경기도 수원시 팔달구 고화로9번길 16 (매산로2가),휴게실,경기도 수원시 팔달구 고화로9번길 16 (매산로2가),경기도 수원시 팔달구 매산로2가 3-8,37.2701606,127.0071185,경기도,수원시 팔달구,매산로2가,3-8,3,8,4111513500,4111513500-0-00030008,,,,,,,
88,1491,경기도,수원시,소형호텔,호텔가덴 비즈,정민선,영업중,2성급,2020.4.13.,지하1층~지상6층,336.4,1046.57,18,경기도 수원시 권선구 경수대로335번길 10 (권선동),"레스토랑, 휘트니스",경기도 수원시 권선구 경수대로335번길 10 (권선동),경기도 수원시 권선구 권선동 991-9,37.2569279,127.0215046,경기도,수원시 권선구,권선동,991-9,991,9,4111313700,4111313700-0-09910009,,,,,,,
89,1492,경기도,수원시,소형호텔,호텔 가덴,장호식,영업중,2성급,2020.3.28.,지하층~지상층,671.7,2475.6,45,경기도 수원시 권선구 경수대로335번길 12 (권선동),"레스토랑, 회의장",경기도 수원시 권선구 경수대로335번길 12 (권선동),경기도 수원시 권선구 권선동 991-7,37.2570701,127.0213523,경기도,수원시 권선구,권선동,991-7,991,7,4111313700,4111313700-0-09910007,,,,,,,
90,1493,경기도,시흥시,관광호텔,벨라지오호텔,허창덕,영업중,등급보류,2019.9.20.,지하2층~지상13층,1275.4,4901.93,54,경기도 시흥시 연성로13번길 4 (하중동),"휴게음식점, 일반음식점",경기도 시흥시 연성로13번길 4 (하중동),경기도 시흥시 하중동 874-1,37.3905106,126.80542,경기도,시흥시,하중동,874-1,874,1,4139011900,4139011900-0-08740001,,,,,,,
91,1494,경기도,시흥시,관광호텔,(주)시흥관광호텔,㈜시흥관광호텔,영업중,3성급,2019.3.5.,지하3층~지상9층,3965,18821.43,284,경기도 시흥시 평안상가4길 21 (정왕동),"일반음식점, 운동시설, 판매시설 등",경기도 시흥시 평안상가4길 21 (정왕동),경기도 시흥시 정왕동 1622-6 시흥관광호텔,37.3377894,126.7498048,경기도,시흥시,정왕동,1622-6,1622,6,4139013200,4139013200-0-16220006,,,,,,,
92,1495,경기도,시흥시,소형호텔,오이도호텔,안종균,영업중,2성급,2019.12.23.,지하1층~지상6층,749.7,1746.79,27,경기도 시흥시 오이도로 123-1 (정왕동),"휴게음식점, 일반음식점",경기도 시흥시 오이도로 123-1 (정왕동),경기도 시흥시 정왕동 1972-7,37.3480078,126.6905228,경기도,시흥시,정왕동,1972-7,1972,7,4139013200,4139013200-0-19720007,,,,,,,
